#time X Y Z
2033-11-19_08:46:32 2.5938505364869585E9 1.1381995139071128E9 -1.6094984067936587E8
2033-12-20_03:57:05 2.5920272121244082E9 1.137652568015916E9 -1.791813099098336E8
2034-01-19_23:07:39 2.590043846120917E9 1.137050336707284E9 -1.974565453331604E8
2034-02-19_18:18:13 2.588003991214262E9 1.1364088107192178E9 -2.1570801896307558E8
2034-03-22_13:28:46 2.5858499977116833E9 1.135731718518199E9 -2.339729556494773E8
2034-04-22_09:39:20 2.583551542303904E9 1.1349768468422647E9 -2.5219822196232226E8
2034-05-23_04:49:53 2.5811787128015532E9 1.1342036495852835E9 -2.704832011149845E8
2034-06-23_00:00:27 2.5786646827081056E9 1.1333542410228224E9 -2.886869429774382E8
2034-07-23_19:11:01 2.5760830790941715E9 1.132489175122747E9 -3.0688419170265335E8
2034-08-23_14:21:34 2.573350680120998E9 1.1315438656533127E9 -3.2510417683436555E8
2034-09-23_09:32:08 2.570558802985253E9 1.1305719294754593E9 -3.4327721336329746E8
2034-10-24_04:42:41 2.5676069229805155E9 1.1295442189234817E9 -3.614661058977073E8
2034-11-23_22:53:15 2.564599643639809E9 1.1284780911314125E9 -3.7961280848656905E8
2034-12-24_18:03:49 2.561476732710517E9 1.127375180159649E9 -3.977647795703042E8
2035-01-24_13:14:22 2.558209431235313E9 1.126194902632596E9 -4.158819199694554E8
2035-02-24_08:24:56 2.55487318812025E9 1.124998044271354E9 -4.339830658023283E8
2035-03-27_04:35:29 2.5513846055368075E9 1.1237204059322426E9 -4.521046173990661E8
2035-04-26_23:46:03 2.547828692977964E9 1.1224269121607132E9 -4.701949957507565E8
2035-05-27_18:56:37 2.5441251683846536E9 1.1210547456534436E9 -4.88271744522864E8
2035-06-27_14:07:10 2.5403612402011013E9 1.1196554829563076E9 -5.063078911590515E8
2035-07-28_09:17:44 2.5364369503201528E9 1.1181997432516065E9 -5.243466685537491E8
2035-08-28_04:28:17 2.532458258694645E9 1.1167063896467662E9 -5.423339419688098E8
2035-09-27_23:38:51 2.5283578572383475E9 1.1151730338082476E9 -5.603471509727827E8
2035-10-28_17:49:25 2.524120561889423E9 1.1135659150067759E9 -5.782865634635845E8
2035-11-28_12:59:58 2.5198185659095874E9 1.1119435071613917E9 -5.961826321347353E8
2035-12-29_08:10:32 2.51535803685196E9 1.110237984561046E9 -6.141172377102189E8
2036-01-29_03:21:05 2.5108357441786637E9 1.1085184460006275E9 -6.319872172069076E8
2036-02-28_22:31:39 2.5061610911934276E9 1.1067179321505046E9 -6.498625209800601E8
2036-03-30_18:42:13 2.501426595118568E9 1.1048917156271582E9 -6.676886652974569E8
2036-04-30_13:52:46 2.496525623648459E9 1.103004991580471E9 -6.855338826636487E8
2036-05-31_09:03:20 2.4915774784049397E9 1.1010844655005665E9 -7.032945862061517E8
2036-07-01_04:13:53 2.486503698227956E9 1.0991214582971592E9 -7.210817229996772E8
2036-07-31_23:24:27 2.48130075175546E9 1.0970884753747666E9 -7.387723544370346E8
2036-08-31_18:35:01 2.4760268295199265E9 1.0950368312965245E9 -7.56442378421353E8
2036-10-01_13:45:34 2.470598339094763E9 1.0929042311119874E9 -7.741215640672247E8
2036-11-01_07:56:08 2.4651106795069556E9 1.0907581106002712E9 -7.917269657377212E8
2036-12-02_03:06:41 2.4594758426887794E9 1.0885336187234406E9 -8.093090837761827E8
2037-01-01_22:17:15 2.453777146788908E9 1.0862816578700004E9 -8.26855362668027E8
2037-02-01_17:27:49 2.4479176754783673E9 1.083970935372242E9 -8.443906866353562E8
2037-03-04_12:38:22 2.4420084504781337E9 1.0816257885565484E9 -8.618562911638831E8
2037-04-04_08:48:56 2.435970181142879E9 1.07923600472412E9 -8.793458235893654E8
2037-05-05_03:59:29 2.4298039179038806E9 1.076777207794345E9 -8.96745675210052E8
2037-06-04_23:10:03 2.423572623299962E9 1.074301578085876E9 -9.140974741860175E8
2037-07-05_18:20:37 2.4171851508551126E9 1.0717448867752136E9 -9.31452790505344E8
2037-08-05_13:31:10 2.4107428092632456E9 1.0691757777196598E9 -9.487244182733E8
2037-09-05_08:41:44 2.40414663077194E9 1.0665258748205482E9 -9.659893282478122E8
2037-10-06_03:52:17 2.397496261761732E9 1.0638526114495522E9 -9.831860151528044E8
2037-11-05_22:02:51 2.3906859025278983E9 1.0611201938609043E9 -1.0003663741223972E9
2037-12-06_17:13:25 2.3838359063059144E9 1.0583582900399811E9 -1.0174498229369838E9
2038-01-06_12:23:58 2.376849363524794E9 1.0555477718598589E9 -1.0345668629576459E9
2038-02-06_07:34:32 2.3697483104640183E9 1.05267457722002E9 -1.05156381017578E9
2038-03-09_02:45:05 2.3625762865012417E9 1.0497812582790476E9 -1.0685301828652273E9
2038-04-08_22:55:39 2.3552457705866427E9 1.0468063528600873E9 -1.0854922449324841E9
2038-05-09_18:06:13 2.3478574083701396E9 1.0438170333255337E9 -1.1023842575107424E9
2038-06-09_13:16:46 2.340324031442788E9 1.0407512467843741E9 -1.1192420209399261E9
2038-07-10_08:27:20 2.3327398708983397E9 1.037663396417115E9 -1.1360215558465195E9
2038-08-10_03:37:53 2.3249968437123423E9 1.0345163467683789E9 -1.1527792271161048E9
2038-09-09_22:48:27 2.317210229856884E9 1.0313385621935534E9 -1.169453650525825E9
2038-10-10_17:59:01 2.3092930587752905E9 1.0281139624182853E9 -1.1861341940851586E9
2038-11-10_12:09:34 2.3012711687223334E9 1.0248314963612298E9 -1.2026832736927013E9
2038-12-11_07:20:08 2.2931885438320804E9 1.0215326075805504E9 -1.2191746723089473E9
2039-01-11_02:30:41 2.284941473401741E9 1.0181500662924937E9 -1.2356692935149348E9
2039-02-10_21:41:15 2.2766479431246185E9 1.0147466706874881E9 -1.2520796185801704E9
2039-03-13_16:51:49 2.268196301882236E9 1.0112830138102181E9 -1.2684642833246608E9
2039-04-13_13:02:22 2.259706191654004E9 1.007791865984303E9 -1.2847545562703173E9
2039-05-14_08:12:56 2.251070412908672E9 1.0042468676372851E9 -1.3010748964068885E9
2039-06-14_03:23:29 2.2423495007509913E9 1.0006529211397957E9 -1.3172311118035882E9
2039-07-14_22:34:03 2.2335306753862357E9 9.970259033702261E8 -1.3334025043399255E9
2039-08-14_17:44:37 2.2246101294684515E9 9.933427737955617E8 -1.349446352138702E9
2039-09-14_12:55:10 2.2156239541025147E9 9.89640608395855E8 -1.3654416564791608E9
2039-10-15_08:05:44 2.206483706204545E9 9.858597498903755E8 -1.3814124825367775E9
2039-11-15_02:16:17 2.1973021791355333E9 9.82060256369114E8 -1.3972913198912373E9
2039-12-15_21:26:51 2.1879749391014028E9 9.782049920627803E8 -1.4131177622712078E9
2040-01-15_16:37:25 2.1786037195480695E9 9.74320508364446E8 -1.428863423445639E9
2040-02-15_11:47:58 2.169094947385252E9 9.703848753521377E8 -1.444612094691211E9
2040-03-17_06:58:32 2.159502785728759E9 9.664016601699921E8 -1.4602084572178526E9
2040-04-17_03:09:05 2.149808792906172E9 9.623829111343516E8 -1.4758161157992752E9
2040-05-17_22:19:39 2.140011391687289E9 9.583079396677688E8 -1.4913070924646418E9
2040-06-17_17:30:13 2.1301617019295924E9 9.542189237743304E8 -1.5067236385442097E9
2040-07-18_12:40:46 2.1201590141299841E9 9.500523030964497E8 -1.5221085221902463E9
2040-08-18_07:51:20 2.1101203227581666E9 9.458692505188704E8 -1.5373953672916038E9
2040-09-18_03:01:53 2.0999267725582602E9 9.41625535201814E8 -1.5526428259722948E9
2040-10-18_22:12:27 2.0897068062589157E9 9.373610812141016E8 -1.5677823784727595E9
